"user_id","age","employment_type","monthly_income","credit_score","purchase_amount","product_category","bnpl_installments","repayment_delay_days","missed_payments","default_flag","app_usage_frequency","location","transaction_date","debt_to_income_ratio","risk_score","customer_segment"
"3580","49","Unemployed","118025","300","39944","Sports","12","9","2","0","215","Canada","11/30/2024","3384367718703664","2780","High Risk"
"4660","29","Unemployed","50000","300","102237","Home","9","9","2","1","594","UK","11/6/2024","204474","2780","High Risk"
"3658","33","Unemployed","957945","300","334344","Sports","6","9","2","0","96","Germany","3/22/2023","3490221254873714","2780","High Risk"
"7257","54","Student","2031938","315","50000","Electronics","9","12","2","0","116","USA","1/13/2023","2460705001825843","2780","High Risk"
"4705","20","Salaried","3644559","375","257036","Sports","12","14","3","1","582","Germany","9/14/2024","70525953894559","2780","High Risk"
"8027","24","Student","813468","300","282634","Beauty","9","9","2","1","462","Germany","11/23/2024","3474432921762134","2780","High Risk"
"1435","45","Unemployed","1279759","300","323397","Sports","12","9","2","1","398","USA","10/20/2024","2527014852015106","2780","High Risk"
"5356","36","Student","1621121","300","50000","Home","3","9","2","0","857","Germany","7/7/2024","3084285503673076","2780","High Risk"
"7190","29","Student","811174","300","239772","Sports","6","9","2","1","432","Germany","4/6/2023","2955863969999038","2780","High Risk"
"5231","53","Student","1554639","300","410521","Beauty","3","9","2","1","144","UK","8/24/2024","2640619462138799","2780","High Risk"
"2808","19","Student","893503","300","118842","Sports","3","9","2","1","954","UK","1/28/2023","1330068281807671","2780","High Risk"
"3809","30","Salaried","1168605","300","50000","Home","6","9","2","1","636","India","5/12/2023","4278605687978402","2780","High Risk"
"1463","18","Student","777513","310","460736","Sports","12","21","1","0","545","India","11/1/2024","5925765871438805","2780","High Risk"
"8014","48","Student","168396","300","472507","Sports","9","9","2","0","521","UK","9/9/2024","2805927694244519","2780","High Risk"
"431","56","Self-Employed","5249223","410","50000","Beauty","9","21","3","1","817","Germany","12/7/2024","952521925625945","2780","High Risk"
"324","46","Unemployed","1326686","335","50000","Fashion","9","16","2","1","671","Germany","2/2/2023","3768789299050415","2780","High Risk"
"10124","47","Unemployed","50000","300","135662","Home","6","9","2","1","967","USA","11/8/2024","2713239999999999","2780","High Risk"
"6941","25","Unemployed","789846","300","165602","Beauty","6","9","2","0","352","USA","3/25/2023","2096636559531858","2780","High Risk"
"5559","30","Student","1243265","305","13793","Beauty","6","10","2","0","294","USA","10/12/2024","1109417541714759","2780","High Risk"
"7598","25","Unemployed","589023","300","6415","Home","9","9","2","0","47","UK","11/16/2024","1089091597441865","2780","High Risk"
"4551","26","Unemployed","1464775","300","2632","Beauty","3","9","2","0","153","Germany","6/16/2023","179686299943677","2780","High Risk"
"1013","18","Student","1430662","300","113379","Beauty","6","9","2","1","939","Germany","7/4/2024","792493265355478","2780","High Risk"
"6231","25","Student","2050264","354","50000","Electronics","6","30","1","1","939","Canada","1/16/2023","243871033193774","2784","High Risk"
"2177","22","Unemployed","101191","319","245273","Home","3","13","2","0","293","Canada","8/23/2024","2423861805891828","2784","High Risk"
"8000","33","Unemployed","876898","304","30853","Electronics","3","10","2","0","646","Germany","4/13/2023","3518425176018191","2784","High Risk"
"4960","39","Self-Employed","3373401","334","50000","Sports","12","16","2","1","23","USA","5/24/2023","1482183707184529","2784","High Risk"
"5324","30","Student","2049153","319","50000","Beauty","6","13","2","0","395","USA","2/25/2023","2440032540273957","2784","High Risk"
"5624","24","Unemployed","712521","304","19689","Sports","9","20","1","1","255","USA","12/23/2024","2763286976804894","2784","High Risk"
"9851","59","Student","2769459","378","50000","Electronics","6","25","2","1","683","Australia","9/17/2024","1805406759948423","2788","High Risk"
"9163","46","Student","2978751","343","50000","Home","12","18","2","1","966","Canada","8/13/2024","1678555877950188","2788","High Risk"
"9822","32","Self-Employed","3782747","403","62853","Home","6","20","3","1","527","Germany","1/20/2023","166157028212566","2788","High Risk"
"2261","41","Student","1849911","328","50000","Beauty","3","15","2","1","931","Australia","6/27/2023","2702832730871917","2788","High Risk"
"3728","38","Unemployed","1526027","318","50000","Fashion","9","13","2","0","279","India","7/21/2024","3276482001956715","2788","High Risk"
"564","38","Unemployed","1232951","308","50000","Electronics","9","11","2","1","851","India","1/16/2023","4055311200526217","2788","High Risk"
"6900","35","Student","1594567","308","50000","Home","9","11","2","0","924","USA","6/8/2023","3135647482984409","2788","High Risk"
"5892","18","Salaried","259012","333","415859","Fashion","6","16","2","0","358","India","2/13/2023","1605558815807762","2788","High Risk"
"3662","18","Student","1886391","328","50000","Beauty","12","15","2","0","145","USA","10/15/2024","2650563960493874","2788","High Risk"
"1097","47","Student","989602","308","147409","Electronics","6","21","1","1","382","Canada","1/28/2023","1489578638685047","2788","High Risk"
"7206","24","Student","1048606","306","332123","Sports","6","11","2","1","167","Germany","7/23/2024","3167281133237841","2796","High Risk"
"8559","35","Salaried","3088289","376","50000","Sports","9","25","2","1","184","Australia","8/22/2024","1619019463528186","2796","High Risk"
"2235","35","Student","2087254","341","164524","Electronics","6","8","3","1","817","UK","2/4/2023","788231810790636","2796","High Risk"
"357","30","Student","1464231","316","50000","Sports","6","13","2","0","221","UK","5/27/2023","3414761741828988","2796","High Risk"
"3864","43","Student","1462022","336","296317","Electronics","12","17","2","1","874","India","4/4/2023","2026761567199399","2796","High Risk"
"5466","46","Student","819185","311","12369","Sports","3","12","2","0","421","Canada","1/23/2023","1509915342688159","2796","High Risk"
"6575","42","Unemployed","1390804","346","50000","Sports","9","19","2","0","605","India","12/19/2024","3595042867291149","2796","High Risk"
"5410","53","Student","1876182","300","198602","Fashion","9","10","2","0","803","Australia","3/6/2023","1058543360931935","2800","High Risk"
"7597","35","Student","1005382","300","98131","Beauty","3","10","2","0","241","Australia","12/8/2024","976056861968883","2800","High Risk"
"4864","37","Unemployed","1277935","300","446089","Home","6","10","2","1","348","UK","6/15/2023","3490701796257243","2800","High Risk"
"4529","32","Student","660569","300","285475","Electronics","12","20","1","0","281","USA","2/23/2023","4321652999156787","2800","High Risk"
"3569","24","Unemployed","1134104","300","34584","Electronics","9","10","2","0","598","India","8/14/2024","3049455781833059","2800","High Risk"
"9208","59","Student","1219243","300","50000","Electronics","6","10","2","0","655","Canada","11/13/2024","4100905233821313","2800","High Risk"
"8573","47","Unemployed","1287597","300","250937","Fashion","12","10","2","0","936","USA","3/24/2023","1948878414597114","2800","High Risk"
"8122","37","Unemployed","906084","300","140157","Beauty","12","20","1","1","128","USA","3/10/2023","1546843339028169","2800","High Risk"
"2674","22","Student","1143282","300","50000","Sports","12","20","1","1","376","India","1/11/2023","4373374198141841","2800","High Risk"
"2067","26","Student","1103059","300","236913","Sports","3","10","2","1","39","Germany","4/5/2023","214778175963389","2800","High Risk"
"3174","39","Unemployed","553328","300","197988","Sports","9","10","2","0","905","UK","4/15/2023","3578130873550589","2800","High Risk"
"4874","37","Unemployed","1102363","300","373706","Home","12","10","2","1","101","Canada","12/16/2024","339004484003908","2800","High Risk"
"3954","40","Unemployed","1428964","300","44639","Electronics","9","10","2","0","113","India","2/4/2023","3123871560095285","2800","High Risk"
"9862","26","Unemployed","50000","300","72917","Electronics","12","20","1","0","709","USA","2/17/2023","145834","2800","High Risk"
"8820","38","Student","1250925","300","425732","Sports","6","10","2","1","812","India","8/15/2024","3403337530227631","2800","High Risk"
"3250","59","Student","1317209","300","156553","Beauty","3","20","1","0","827","Germany","10/10/2024","118852057646129","2800","High Risk"
"1415","59","Unemployed","615651","300","179417","Beauty","3","10","2","0","351","India","4/25/2023","2914264737651689","2800","High Risk"
"4997","56","Student","632977","300","184692","Beauty","3","10","2","0","525","Australia","5/2/2023","2917831137624274","2800","High Risk"
"286","28","Student","1713413","320","50000","Beauty","6","14","2","1","471","India","8/28/2024","2918152249340935","2800","High Risk"
"3286","42","Unemployed","880808","300","121648","Sports","12","10","2","0","332","Australia","9/29/2024","1381095539550049","2800","High Risk"
"1844","24","Student","942607","300","327914","Home","9","10","2","1","473","Germany","6/14/2023","3478798693410934","2800","High Risk"
"101","38","Student","951862","300","96649","Home","6","20","1","1","55","USA","1/5/2023","1015367773899998","2800","High Risk"
"6516","24","Unemployed","670608","300","37039","Sports","3","20","1","1","234","UK","12/24/2024","552319686016271","2800","High Risk"
"1020","21","Unemployed","616631","300","268249","Fashion","12","10","2","0","206","Germany","8/23/2024","4350235391992941","2800","High Risk"
"9450","43","Unemployed","1163239","300","329424","Beauty","12","10","2","1","357","Australia","9/8/2024","2831954568235762","2800","High Risk"
"4422","20","Unemployed","50000","300","13975","Sports","9","10","2","0","696","Canada","11/14/2024","2795","2800","High Risk"
"5358","41","Unemployed","1303376","300","6333","Sports","6","20","1","1","22","Canada","10/13/2024","485892021949153","2800","High Risk"
"948","18","Student","991463","300","478989","Beauty","9","20","1","0","667","USA","3/1/2023","483113338571384","2800","High Risk"
"6661","18","Unemployed","847504","300","26362","Fashion","12","10","2","0","199","India","9/10/2024","3110545790934319","2800","High Risk"
"9030","18","Student","50000","300","140704","Beauty","12","10","2","0","761","India","7/13/2024","281408","2800","High Risk"
"2416","58","Unemployed","1327663","300","279202","Home","12","20","1","1","33","Australia","10/24/2024","2102958356149113","2800","High Risk"
"2745","39","Unemployed","942995","300","146138","Sports","3","10","2","0","604","UK","7/12/2024","1549721896722676","2800","High Risk"
"3819","57","Unemployed","1859853","300","50000","Beauty","3","20","1","0","739","Australia","1/30/2023","268838451210929","2800","High Risk"
"4506","34","Student","1277589","300","470608","Home","9","10","2","0","769","Canada","12/3/2024","3683563336879075","2800","High Risk"
"3209","35","Unemployed","758207","300","190712","Home","6","10","2","1","985","Australia","1/26/2023","2515302549303818","2800","High Risk"
"8895","29","Unemployed","69647","300","105907","Beauty","3","10","2","0","983","USA","6/12/2023","1520625439717432","2800","High Risk"
"9383","57","Student","1645886","300","50000","Fashion","9","10","2","1","305","Canada","11/4/2024","3037877471465217","2800","High Risk"
"4523","50","Student","1293172","300","407128","Home","3","10","2","1","595","Germany","5/9/2023","3148289632005642","2800","High Risk"
"4426","32","Unemployed","1426189","315","291955","Beauty","9","13","2","1","189","UK","7/9/2024","2047098946913768","2800","High Risk"
"725","42","Student","2267176","330","1000","Fashion","3","16","2","1","643","India","6/5/2023","44107735791133","2800","High Risk"
"7336","43","Student","2366176","369","50000","Fashion","3","14","3","1","248","USA","11/18/2024","2113114155498154","2804","High Risk"
"10054","27","Unemployed","1402699","339","1000","Electronics","9","8","3","1","451","India","6/2/2023","71291132309925","2804","High Risk"
"2956","29","Salaried","3289263","389","50000","Electronics","3","18","3","1","97","India","4/25/2023","1520097359195661","2804","High Risk"
"9856","51","Student","1852766","304","1000","Home","9","11","2","0","547","UK","8/2/2024","53973356592251","2804","High Risk"
"2653","48","Student","2546999","359","50000","Beauty","12","22","2","1","566","UK","1/5/2023","1963094606633139","2804","High Risk"
"7984","44","Unemployed","1431819","323","50000","Home","9","15","2","1","714","Germany","9/25/2024","349206149659978","2808","High Risk"
"6822","51","Student","1234835","323","50000","Fashion","9","15","2","0","936","Australia","5/21/2023","4049123972028651","2808","High Risk"
"658","20","Unemployed","566086","303","287371","Beauty","12","11","2","0","867","Germany","8/26/2024","5076454814286169","2808","High Risk"
"6842","20","Student","1105571","323","432308","Electronics","12","15","2","0","892","India","7/18/2024","3910268992222119","2808","High Risk"
"2591","55","Unemployed","1780119","303","442995","Home","12","11","2","0","139","Australia","11/27/2024","2488569584392953","2808","High Risk"
"4964","43","Student","1244691","323","409891","Fashion","12","15","2","0","85","USA","2/7/2023","3293114515972237","2808","High Risk"
"912","27","Student","1611401","308","50000","Fashion","3","12","2","0","851","Australia","5/29/2023","3102889969659941","2808","High Risk"
"9403","41","Unemployed","543291","321","200309","Home","3","15","2","0","765","Germany","4/19/2023","3686955977551625","2816","High Risk"
"8028","18","Salaried","1142813","311","130452","Fashion","6","13","2","0","49","Germany","6/16/2023","1141499090402366","2816","High Risk"
"9291","33","Student","1399521","361","419688","Home","3","13","3","0","444","UK","4/19/2023","2998797445697492","2816","High Risk"
"9913","32","Unemployed","50000","306","167788","Sports","3","22","1","1","138","Canada","1/28/2023","335576","2816","High Risk"
"6255","21","Unemployed","1048175","301","50000","Sports","6","11","2","0","722","India","3/9/2023","4770195816538269","2816","High Risk"
"3956","22","Salaried","2013979","341","224453","Home","3","19","2","1","986","Canada","2/4/2023","1114475374370835","2816","High Risk"
"178","38","Student","835952","300","50000","Beauty","3","11","2","1","424","Canada","5/31/2023","5981204662468658","2820","High Risk"
"4316","28","Unemployed","1131452","320","228834","Electronics","3","15","2","1","217","UK","1/25/2023","2022480847618812","2820","High Risk"
"5543","45","Unemployed","1722171","310","114502","Fashion","3","13","2","0","318","Germany","6/24/2023","664870097104178","2820","High Risk"
"137","31","Unemployed","50000","300","126355","Fashion","9","11","2","0","715","USA","6/15/2023","25271","2820","High Risk"
"4713","49","Unemployed","826886","300","297721","Electronics","12","11","2","1","114","India","9/25/2024","3600508413493516","2820","High Risk"
"9513","22","Unemployed","639824","300","302184","Sports","6","11","2","0","107","Canada","5/26/2023","4722923804046113","2820","High Risk"
"5549","44","Unemployed","868217","300","203692","Sports","6","11","2","1","831","Canada","12/14/2024","2346095503773826","2820","High Risk"
"9756","27","Student","1946372","310","50000","Electronics","12","13","2","1","253","USA","11/17/2024","2568882002001673","2820","High Risk"
"6154","55","Unemployed","50000","300","18708","Fashion","6","11","2","1","941","Germany","3/13/2023","37416","2820","High Risk"
"5470","27","Unemployed","660121","300","431484","Beauty","9","21","1","1","315","Germany","8/19/2024","6536438016666641","2820","High Risk"
"3530","28","Unemployed","961965","300","316339","Fashion","6","11","2","0","271","Australia","7/21/2024","3288466836111501","2820","High Risk"
"3817","28","Student","1513665","320","50000","Beauty","3","15","2","1","686","Canada","5/18/2023","3303240809558257","2820","High Risk"
"6341","21","Unemployed","702837","300","102316","Home","6","11","2","0","364","USA","7/20/2024","1455757167024502","2820","High Risk"
"9925","23","Unemployed","568786","300","71284","Home","6","11","2","0","142","UK","4/20/2023","1253265727356158","2820","High Risk"
"592","39","Unemployed","1107213","300","277457","Home","9","11","2","1","229","Canada","2/7/2023","2505904464633273","2820","High Risk"
"6793","33","Student","50000","300","161914","Electronics","9","11","2","0","71","Germany","9/5/2024","323828","2820","High Risk"
"253","20","Student","717879","300","314859","Electronics","3","11","2","0","877","USA","12/5/2024","4385961979665097","2820","High Risk"
"4424","30","Self-Employed","2635663","365","50000","Home","12","24","2","0","379","Australia","12/23/2024","1897055883092792","2820","High Risk"
"4423","28","Unemployed","711015","300","36196","Beauty","6","21","1","1","611","Germany","8/4/2024","5090750546753585","2820","High Risk"
"337","30","Student","1980152","300","50000","Home","6","11","2","1","197","Canada","10/2/2024","2525058682363778","2820","High Risk"
"3528","46","Unemployed","680862","300","30644","Fashion","12","11","2","0","352","Germany","8/2/2024","4500765206458871","2820","High Risk"
"3220","33","Student","1016836","300","359294","Home","3","11","2","0","985","Canada","6/10/2023","3533450821961457","2820","High Risk"
"4414","44","Student","1786129","300","50000","Sports","12","21","1","1","557","Germany","6/11/2023","2799349878984105","2820","High Risk"
"3272","44","Unemployed","50000","300","209499","Electronics","9","11","2","0","417","USA","1/14/2023","418998","2820","High Risk"
"3487","49","Student","1733388","300","50000","Home","9","11","2","1","723","Australia","11/16/2024","2884524411153186","2820","High Risk"
"4023","42","Unemployed","1381884","300","278348","Fashion","3","11","2","0","311","USA","6/29/2023","2014264583713249","2820","High Risk"
"1240","25","Unemployed","839552","300","399547","Sports","12","11","2","0","357","Germany","6/14/2023","4759050064796462","2820","High Risk"
"1750","55","Unemployed","50000","300","21071","Beauty","9","11","2","0","119","USA","8/30/2024","4214199999999999","2820","High Risk"
"8575","44","Unemployed","1703086","300","422056","Electronics","12","11","2","0","175","Germany","10/14/2024","2478183720610703","2820","High Risk"
"7978","48","Unemployed","1010422","300","369179","Sports","3","11","2","0","217","India","4/21/2023","3653711023710885","2820","High Risk"
"8441","52","Unemployed","50000","300","222493","Beauty","6","11","2","1","238","USA","10/27/2024","444986","2820","High Risk"
"1932","38","Unemployed","665218","300","28157","Home","9","11","2","1","821","USA","7/1/2024","42327477608844","2820","High Risk"
"7916","57","Unemployed","50000","300","177896","Beauty","6","11","2","1","501","Canada","9/8/2024","355792","2820","High Risk"
"8136","49","Unemployed","1313324","300","207324","Home","6","11","2","1","656","USA","6/8/2023","1578620355677654","2820","High Risk"
"1328","27","Student","600414","300","196292","Beauty","9","21","1","1","717","India","11/24/2024","3269277531836366","2820","High Risk"
"8595","49","Unemployed","1053547","300","398172","Fashion","6","11","2","0","434","India","2/28/2023","3779347290628704","2820","High Risk"
"1338","45","Unemployed","1352804","300","189639","Beauty","6","11","2","0","578","Germany","6/29/2023","1401821697747789","2820","High Risk"
"1619","33","Unemployed","50000","300","46523","Fashion","9","11","2","1","388","UK","12/31/2024","93046","2820","High Risk"
"4241","28","Unemployed","1016025","300","449761","Electronics","3","11","2","1","271","Canada","4/4/2023","4426672572033168","2820","High Risk"
"1570","44","Unemployed","996076","300","17029","Fashion","6","21","1","1","264","Canada","9/20/2024","170960850376878","2820","High Risk"
"5170","38","Student","136029","300","153259","Beauty","12","11","2","1","71","Germany","10/25/2024","1126664167199641","2820","High Risk"
"8086","41","Unemployed","1678504","300","493085","Beauty","6","11","2","0","454","Australia","3/31/2023","2937645665425879","2820","High Risk"
"9131","52","Unemployed","252688","370","145664","Beauty","9","25","2","1","776","Australia","3/3/2023","576457924396884","2820","High Risk"
"1719","23","Unemployed","50000","300","16233","Home","12","11","2","0","648","Germany","5/18/2023","32466","2820","High Risk"
"7349","28","Unemployed","50000","300","254173","Electronics","6","11","2","0","211","USA","1/28/2023","508346","2820","High Risk"
"913","23","Unemployed","792015","300","1000","Sports","9","11","2","1","228","Canada","5/19/2023","126260234970297","2820","High Risk"
"8406","29","Unemployed","1248225","315","326733","Home","12","14","2","1","474","India","8/19/2024","2617580964970257","2820","High Risk"
"8728","25","Unemployed","1038939","300","31817","Sports","12","11","2","0","991","Canada","7/8/2024","306245121224634","2820","High Risk"
"7113","31","Unemployed","910475","300","427947","Electronics","12","11","2","0","607","UK","2/23/2023","4700260852851534","2820","High Risk"
"3889","21","Unemployed","50000","300","116126","Fashion","6","11","2","1","866","Germany","2/2/2023","232252","2820","High Risk"
"3891","22","Student","828033","300","310637","Fashion","12","11","2","0","108","Canada","10/10/2024","3751505072865453","2820","High Risk"
"8745","30","Self-Employed","1032052","300","103053","Fashion","9","11","2","0","449","USA","3/21/2023","998525268106645","2820","High Risk"
"8160","28","Student","1651864","345","50000","Electronics","6","20","2","1","335","USA","1/8/2023","3026883569107384","2820","High Risk"
"7898","26","Unemployed","1081445","300","421898","Electronics","3","11","2","0","101","UK","12/27/2024","390124324399299","2820","High Risk"
"6468","56","Student","1843073","339","50000","Electronics","3","19","2","0","922","India","6/10/2023","2712860532382602","2824","High Risk"
"3756","54","Student","1310317","309","97563","Fashion","3","13","2","0","328","Germany","8/28/2024","74457554927548","2824","High Risk"
"10057","24","Student","757412","324","307696","Beauty","6","16","2","1","484","Germany","1/16/2023","4062465342508436","2824","High Risk"
"5745","36","Unemployed","142872","334","50000","Beauty","3","8","3","1","765","Canada","11/7/2024","3499636037852063","2824","High Risk"
"3180","53","Self-Employed","2936996","364","50000","Fashion","6","14","3","1","154","Canada","4/13/2023","1702419751337761","2824","High Risk"
"575","38","Student","1578516","309","273339","Electronics","9","13","2","1","387","UK","2/11/2023","1731620078605475","2824","High Risk"
"8577","59","Student","2476098","359","50000","Home","3","23","2","1","458","Germany","2/23/2023","2019306182550125","2824","High Risk"
"8696","29","Unemployed","963913","308","433105","Sports","6","13","2","0","833","Australia","2/13/2023","4493195962706178","2828","High Risk"
"633","42","Unemployed","103435","333","373578","Sports","6","18","2","1","151","Germany","5/16/2023","3611717503746314","2828","High Risk"
"9843","19","Unemployed","59786","303","221746","Sports","3","22","1","1","91","Canada","3/27/2023","3708995416987254","2828","High Risk"
"1611","27","Salaried","3281847","373","50000","Sports","12","16","3","1","378","India","5/15/2023","152353232798482","2828","High Risk"
"2083","34","Student","2311438","353","50000","Beauty","9","12","3","1","958","Germany","12/1/2024","2163155576744866","2828","High Risk"
"8366","39","Student","1186528","303","125121","Fashion","12","22","1","1","963","USA","10/17/2024","1054513673507915","2828","High Risk"
"455","50","Unemployed","1751804","323","50000","Electronics","9","16","2","1","876","USA","11/26/2024","2854200584083607","2828","High Risk"
"7757","58","Student","1922942","333","50000","Fashion","9","18","2","1","355","Germany","3/29/2023","2600182428799205","2828","High Risk"
"4034","48","Student","1932104","323","259036","Electronics","9","16","2","1","787","Canada","7/9/2024","1340693875691991","2828","High Risk"
"4709","21","Student","50000","308","191326","Electronics","12","13","2","0","859","USA","8/30/2024","382652","2828","High Risk"
"9565","52","Student","933296","328","322846","Sports","3","17","2","1","463","Canada","8/6/2024","3459202653820439","2828","High Risk"
"6060","28","Salaried","3342943","358","50000","Home","3","13","3","1","672","India","3/21/2023","149568808083177","2828","High Risk"
"9044","48","Unemployed","1886297","331","50000","Beauty","12","18","2","1","295","India","2/17/2023","2650696046274791","2836","High Risk"
"527","36","Student","182837","356","372728","Electronics","3","23","2","1","196","UK","4/17/2023","2038580812417618","2836","High Risk"
"1637","22","Salaried","3129765","361","50000","Home","9","14","3","1","801","USA","8/15/2024","1597564034360407","2836","High Risk"
"3040","34","Unemployed","1109286","311","50000","Beauty","12","14","2","0","97","Germany","3/12/2023","4507403861583036","2836","High Risk"
"5329","23","Student","1146635","306","242987","Fashion","9","13","2","0","103","UK","11/9/2024","2119131196937124","2836","High Risk"
"8144","42","Unemployed","1026138","331","445205","Electronics","9","18","2","1","447","USA","7/5/2024","433864645885836","2836","High Risk"
"6923","48","Self-Employed","5134059","446","50000","Electronics","6","21","4","1","265","Australia","7/2/2024","973888301634243","2836","High Risk"
"9423","42","Student","2365948","331","472617","Electronics","3","8","3","1","702","USA","2/17/2023","1997579828466221","2836","High Risk"
"1754","50","Student","1243869","306","290859","Home","3","13","2","0","551","Australia","3/1/2023","2338341095404741","2836","High Risk"
"9498","21","Unemployed","556729","300","20672","Fashion","12","12","2","1","169","Canada","4/11/2023","3713117153947431","2840","High Risk"
"4073","45","Unemployed","1063467","310","50000","Home","6","14","2","1","316","UK","7/30/2024","470160334077127","2840","High Risk"
"1679","28","Unemployed","1259821","300","230476","Fashion","9","12","2","1","369","Germany","10/22/2024","1829434499028036","2840","High Risk"
"2118","33","Unemployed","1306149","300","26205","Home","3","22","1","0","719","Australia","3/5/2023","200627952859895","2840","High Risk"
"3121","43","Unemployed","907876","300","478429","Home","12","22","1","1","714","USA","6/17/2023","5269761509281004","2840","High Risk"
"2851","21","Unemployed","50000","300","3059","Beauty","12","12","2","0","622","Australia","6/27/2023","6118","2840","High Risk"
"9715","59","Unemployed","1540254","300","165662","Fashion","9","12","2","1","814","Canada","6/26/2023","1075549876838495","2840","High Risk"
"9093","31","Student","1466111","300","285945","Fashion","12","12","2","0","924","Australia","10/4/2024","1950363921967708","2840","High Risk"
"9689","22","Unemployed","806506","300","160013","Sports","9","12","2","1","472","Canada","3/11/2023","1984027397192333","2840","High Risk"
"8947","24","Unemployed","635565","300","3831","Electronics","9","12","2","0","225","UK","4/12/2023","602770763021878","2840","High Risk"
"4030","51","Unemployed","791604","300","127179","Fashion","6","12","2","1","38","India","2/11/2023","1606598753922415","2840","High Risk"
"4752","51","Unemployed","1109065","300","226505","Fashion","12","12","2","0","566","Germany","7/20/2024","20423059063265","2840","High Risk"
"3118","31","Unemployed","734391","300","180142","Beauty","3","12","2","0","864","Germany","6/29/2023","2452944003943403","2840","High Risk"
"5815","58","Unemployed","753549","300","241388","Electronics","6","12","2","1","475","Germany","8/23/2024","3203348421934074","2840","High Risk"
"5113","51","Student","181690","315","1000","Home","9","15","2","1","875","Germany","9/3/2024","5503880235566","2840","High Risk"
"9386","31","Student","627175","300","280906","Beauty","9","12","2","0","805","UK","6/4/2023","4478909395304341","2840","High Risk"
"2469","19","Salaried","3904974","390","50000","Sports","3","20","3","1","464","USA","4/27/2023","1280418256305932","2840","High Risk"
"6499","40","Unemployed","529742","300","168237","Fashion","3","12","2","1","558","India","1/22/2023","3175828988450981","2840","High Risk"
"10116","28","Student","1542723","315","458268","Fashion","6","15","2","0","465","Germany","5/6/2023","2970513825229805","2840","High Risk"
"9062","28","Unemployed","124297","300","48927","Electronics","9","12","2","1","623","USA","9/7/2024","3936297738481218","2840","High Risk"
"8232","18","Student","1254615","300","50000","Electronics","6","12","2","0","65","India","1/25/2023","3985286322895868","2840","High Risk"
"9462","57","Student","900449","300","322485","Home","6","12","2","0","354","Germany","11/18/2024","3581379955999729","2840","High Risk"
"6488","26","Student","1377418","300","454505","Sports","9","12","2","1","828","Canada","12/6/2024","3299688257304609","2840","High Risk"
"6434","19","Student","1766679","300","50000","Electronics","12","12","2","0","461","Germany","3/19/2023","2830168921462246","2840","High Risk"
"7270","22","Student","509972","300","153708","Beauty","3","12","2","0","926","Canada","5/3/2023","3014047830076945","2840","High Risk"
"5328","36","Student","864952","300","355153","Beauty","3","12","2","0","366","India","1/12/2023","4106042878679973","2840","High Risk"
"8285","55","Student","1547384","300","458874","Electronics","9","12","2","0","272","Canada","2/24/2023","2965482388340579","2840","High Risk"
"5861","34","Unemployed","782807","300","35507","Home","3","12","2","0","709","India","4/9/2023","4535856219987813","2840","High Risk"
"3605","24","Unemployed","593399","300","17255","Beauty","12","12","2","0","771","Canada","9/10/2024","2907824246417672","2840","High Risk"
"585","24","Student","50000","300","1000","Sports","6","12","2","1","49","Germany","6/29/2023","2","2840","High Risk"
"2657","55","Unemployed","615253","300","264153","Electronics","12","12","2","0","328","USA","8/22/2024","4293404501887842","2840","High Risk"
"6648","33","Student","50000","300","45556","Home","6","12","2","0","577","UK","6/20/2023","91112","2840","High Risk"
"2544","43","Student","642313","300","239593","Electronics","9","12","2","0","267","Australia","11/24/2024","3730159595088375","2840","High Risk"
"5515","45","Unemployed","1495503","300","300639","Home","9","12","2","1","616","UK","11/21/2024","2010286839946158","2840","High Risk"
"5995","40","Unemployed","785491","300","81555","Sports","3","12","2","0","443","Australia","11/17/2024","1038267784099372","2840","High Risk"
"1839","20","Unemployed","1121763","300","396578","Home","3","12","2","1","774","UK","3/2/2023","3535310043208771","2840","High Risk"
"2843","19","Unemployed","974301","300","233401","Electronics","12","12","2","0","70","UK","10/7/2024","2395573852433693","2840","High Risk"
"280","23","Unemployed","877084","300","352935","Electronics","12","12","2","1","802","Australia","4/30/2023","402395893665829","2840","High Risk"
"2635","34","Unemployed","1081575","300","50000","Fashion","3","12","2","0","82","UK","12/21/2024","4622887918082426","2840","High Risk"
"9768","58","Student","1012692","300","316693","Sports","6","12","2","0","81","Canada","9/20/2024","3127239081576629","2840","High Risk"
"1543","18","Student","1250971","325","267797","Beauty","3","17","2","0","154","Canada","9/21/2024","2140713094068527","2840","High Risk"
"7610","36","Unemployed","816926","300","164963","Sports","6","12","2","0","826","UK","12/13/2024","201931386686187","2840","High Risk"
"1775","19","Unemployed","50000","300","121835","Fashion","12","12","2","0","304","Australia","5/15/2023","2436699999999999","2840","High Risk"
"3865","21","Unemployed","1032091","300","235489","Beauty","9","12","2","1","901","USA","9/21/2024","2281668961360965","2840","High Risk"
"9353","20","Unemployed","50000","300","285615","Home","3","12","2","1","425","Germany","1/7/2023","57123","2840","High Risk"
"1398","32","Unemployed","1211149","300","188711","Electronics","6","12","2","1","584","India","11/10/2024","1558115475469987","2840","High Risk"
"3061","45","Unemployed","981299","300","455734","Beauty","6","12","2","1","12","USA","2/24/2023","4644191016193841","2840","High Risk"
"8002","47","Unemployed","849933","300","299844","Sports","12","12","2","0","253","Australia","7/1/2024","3527854548535002","2840","High Risk"
